TransactionNo,Items,DateTime,Daypart,DayType,SimulatedRating
8695,Bread,2017-03-24 12:47:11,Afternoon,Weekday,3.430712979890311
8695,Muffin,2017-03-24 12:47:11,Afternoon,Weekday,1.269835466179159
8696,Tiffin,2017-03-24 12:51:02,Afternoon,Weekday,1.106032906764168
8696,Chicken Stew,2017-03-24 12:51:02,Afternoon,Weekday,1.0892138939670932
8696,Bread,2017-03-24 12:51:02,Afternoon,Weekday,3.430712979890311
8697,Bread,2017-03-24 12:53:28,Afternoon,Weekday,3.430712979890311
8697,Chicken Stew,2017-03-24 12:53:28,Afternoon,Weekday,1.0892138939670932
8698,Coffee,2017-03-24 12:59:29,Afternoon,Weekday,5.0
8698,Coffee,2017-03-24 12:59:29,Afternoon,Weekday,5.0
8698,Spanish Brunch,2017-03-24 12:59:29,Afternoon,Weekday,1.1250457038391224
8699,Salad,2017-03-24 13:04:28,Afternoon,Weekday,1.0716636197440585
8700,Bread,2017-03-24 13:37:04,Afternoon,Weekday,3.430712979890311
8701,Coffee,2017-03-24 13:47:08,Afternoon,Weekday,5.0
8701,Sandwich,2017-03-24 13:47:08,Afternoon,Weekday,1.563071297989031
8702,Coffee,2017-03-24 13:49:41,Afternoon,Weekday,5.0
8702,Hot chocolate,2017-03-24 13:49:41,Afternoon,Weekday,1.4307129798903109
8702,Toast,2017-03-24 13:49:41,Afternoon,Weekday,1.2318098720292505
8702,Sandwich,2017-03-24 13:49:41,Afternoon,Weekday,1.563071297989031
8702,Soup,2017-03-24 13:49:41,Afternoon,Weekday,1.2493601462522852
8702,Cake,2017-03-24 13:49:41,Afternoon,Weekday,1.7488117001828154
8703,Coffee,2017-03-24 13:58:45,Afternoon,Weekday,5.0
8704,Muffin,2017-03-24 14:12:11,Afternoon,Weekday,1.269835466179159
8704,Cake,2017-03-24 14:12:11,Afternoon,Weekday,1.7488117001828154
8705,Cookies,2017-03-24 14:13:56,Afternoon,Weekday,1.3941499085923217
8705,Cake,2017-03-24 14:13:56,Afternoon,Weekday,1.7488117001828154
8705,Coffee,2017-03-24 14:13:56,Afternoon,Weekday,5.0
8705,Coffee,2017-03-24 14:13:56,Afternoon,Weekday,5.0
8706,Coffee,2017-03-24 14:27:30,Afternoon,Weekday,5.0
8706,Truffles,2017-03-24 14:27:30,Afternoon,Weekday,1.1404021937842779
8706,Soup,2017-03-24 14:27:30,Afternoon,Weekday,1.2493601462522852
8706,Sandwich,2017-03-24 14:27:30,Afternoon,Weekday,1.563071297989031
8707,Spanish Brunch,2017-03-24 14:37:19,Afternoon,Weekday,1.1250457038391224
8707,Bread,2017-03-24 14:37:19,Afternoon,Weekday,3.430712979890311
8708,Mineral water,2017-03-24 14:44:56,Afternoon,Weekday,1.0987202925045705
8708,Truffles,2017-03-24 14:44:56,Afternoon,Weekday,1.1404021937842779
8709,Jam,2017-03-24 14:46:00,Afternoon,Weekday,1.1082266910420475
8709,Jam,2017-03-24 14:46:00,Afternoon,Weekday,1.1082266910420475
8710,Coffee,2017-03-24 14:49:20,Afternoon,Weekday,5.0
8710,Toast,2017-03-24 14:49:20,Afternoon,Weekday,1.2318098720292505
8711,Spanish Brunch,2017-03-24 15:24:22,Afternoon,Weekday,1.1250457038391224
8711,Baguette,2017-03-24 15:24:22,Afternoon,Weekday,1.110420475319927
8712,Coffee,2017-03-24 15:27:27,Afternoon,Weekday,5.0
8712,Juice,2017-03-24 15:27:27,Afternoon,Weekday,1.2691042047531993
8712,Cake,2017-03-24 15:27:27,Afternoon,Weekday,1.7488117001828154
8713,Brownie,2017-03-24 15:44:45,Afternoon,Weekday,1.2764168190127971
8713,Coffee,2017-03-24 15:44:45,Afternoon,Weekday,5.0
8713,Coffee,2017-03-24 15:44:45,Afternoon,Weekday,5.0
8714,Tea,2017-03-24 15:54:36,Afternoon,Weekday,2.0486288848263254
8714,Cake,2017-03-24 15:54:36,Afternoon,Weekday,1.7488117001828154
8714,Bread,2017-03-24 15:54:36,Afternoon,Weekday,3.430712979890311
8715,Bread,2017-03-24 16:05:47,Afternoon,Weekday,3.430712979890311
8715,Bread,2017-03-24 16:05:47,Afternoon,Weekday,3.430712979890311
8715,Eggs,2017-03-24 16:05:47,Afternoon,Weekday,1.019744058500914
8716,Tea,2017-03-24 16:07:57,Afternoon,Weekday,2.0486288848263254
8716,Juice,2017-03-24 16:07:57,Afternoon,Weekday,1.2691042047531993
8716,Cookies,2017-03-24 16:07:57,Afternoon,Weekday,1.3941499085923217
8717,Coffee,2017-03-24 16:15:02,Afternoon,Weekday,5.0
8717,Coffee,2017-03-24 16:15:02,Afternoon,Weekday,5.0
8717,Cake,2017-03-24 16:15:02,Afternoon,Weekday,1.7488117001828154
8717,Bread,2017-03-24 16:15:02,Afternoon,Weekday,3.430712979890311
8718,Coffee,2017-03-24 16:31:13,Afternoon,Weekday,5.0
8718,Cake,2017-03-24 16:31:13,Afternoon,Weekday,1.7488117001828154
8719,Tiffin,2017-03-24 16:39:25,Afternoon,Weekday,1.106032906764168
8719,Truffles,2017-03-24 16:39:25,Afternoon,Weekday,1.1404021937842779
8719,Coffee,2017-03-24 16:39:25,Afternoon,Weekday,5.0
8720,Tea,2017-03-24 16:56:08,Afternoon,Weekday,2.0486288848263254
8720,Truffles,2017-03-24 16:56:08,Afternoon,Weekday,1.1404021937842779
8721,Bread,2017-03-25 08:17:14,Morning,Weekend,3.430712979890311
8722,Coffee,2017-03-25 08:18:32,Morning,Weekend,5.0
8723,Coffee,2017-03-25 08:40:25,Morning,Weekend,5.0
8723,Baguette,2017-03-25 08:40:25,Morning,Weekend,1.110420475319927
8724,Coffee,2017-03-25 08:54:35,Morning,Weekend,5.0
8724,Toast,2017-03-25 08:54:35,Morning,Weekend,1.2318098720292505
8725,Juice,2017-03-25 08:56:00,Morning,Weekend,1.2691042047531993
8725,Coffee,2017-03-25 08:56:00,Morning,Weekend,5.0
8725,Bread,2017-03-25 08:56:00,Morning,Weekend,3.430712979890311
8725,Spanish Brunch,2017-03-25 08:56:00,Morning,Weekend,1.1250457038391224
8726,Farm House,2017-03-25 09:03:45,Morning,Weekend,1.272760511882998
8727,Bread,2017-03-25 09:05:24,Morning,Weekend,3.430712979890311
8727,Cake,2017-03-25 09:05:24,Morning,Weekend,1.7488117001828154
8727,Pastry,2017-03-25 09:05:24,Morning,Weekend,1.6252285191956124
8728,Coffee,2017-03-25 09:06:44,Morning,Weekend,5.0
8729,Bread,2017-03-25 09:29:49,Morning,Weekend,3.430712979890311
8729,Pastry,2017-03-25 09:29:49,Morning,Weekend,1.6252285191956124
8730,Farm House,2017-03-25 09:37:53,Morning,Weekend,1.272760511882998
8730,Cookies,2017-03-25 09:37:53,Morning,Weekend,1.3941499085923217
8731,Pastry,2017-03-25 09:39:39,Morning,Weekend,1.6252285191956124
8732,Baguette,2017-03-25 09:41:05,Morning,Weekend,1.110420475319927
8732,Farm House,2017-03-25 09:41:05,Morning,Weekend,1.272760511882998
8733,Jammie Dodgers,2017-03-25 09:47:14,Morning,Weekend,1.0906764168190128
8733,Tea,2017-03-25 09:47:14,Morning,Weekend,2.0486288848263254
8734,Bread,2017-03-25 09:49:51,Morning,Weekend,3.430712979890311
8734,Scandinavian,2017-03-25 09:49:51,Morning,Weekend,1.2018281535648994
8735,Bread,2017-03-25 09:51:22,Morning,Weekend,3.430712979890311
8735,Pastry,2017-03-25 09:51:22,Morning,Weekend,1.6252285191956124
8736,Coffee,2017-03-25 09:53:20,Morning,Weekend,5.0
8736,Muffin,2017-03-25 09:53:20,Morning,Weekend,1.269835466179159
8737,Scandinavian,2017-03-25 10:04:58,Morning,Weekend,1.2018281535648994
8737,Baguette,2017-03-25 10:04:58,Morning,Weekend,1.110420475319927
8737,Muffin,2017-03-25 10:04:58,Morning,Weekend,1.269835466179159
8737,Cake,2017-03-25 10:04:58,Morning,Weekend,1.7488117001828154
8738,Pastry,2017-03-25 10:07:29,Morning,Weekend,1.6252285191956124
8738,Jammie Dodgers,2017-03-25 10:07:29,Morning,Weekend,1.0906764168190128
8738,Cookies,2017-03-25 10:07:29,Morning,Weekend,1.3941499085923217
8739,Bread,2017-03-25 10:09:54,Morning,Weekend,3.430712979890311
8739,Hot chocolate,2017-03-25 10:09:54,Morning,Weekend,1.4307129798903109
8739,Hot chocolate,2017-03-25 10:09:54,Morning,Weekend,1.4307129798903109
8739,Drinking chocolate spoons ,2017-03-25 10:09:54,Morning,Weekend,1.0051188299817184
8739,Muffin,2017-03-25 10:09:54,Morning,Weekend,1.269835466179159
8739,Pastry,2017-03-25 10:09:54,Morning,Weekend,1.6252285191956124
8740,Scandinavian,2017-03-25 10:10:44,Morning,Weekend,1.2018281535648994
8741,Bread,2017-03-25 10:12:05,Morning,Weekend,3.430712979890311
8741,Bread,2017-03-25 10:12:05,Morning,Weekend,3.430712979890311
8742,Coffee,2017-03-25 10:14:49,Morning,Weekend,5.0
8742,Cake,2017-03-25 10:14:49,Morning,Weekend,1.7488117001828154
8743,Bread,2017-03-25 10:17:28,Morning,Weekend,3.430712979890311
8744,Bread,2017-03-25 10:36:06,Morning,Weekend,3.430712979890311
8744,Pastry,2017-03-25 10:36:06,Morning,Weekend,1.6252285191956124
8744,Pastry,2017-03-25 10:36:06,Morning,Weekend,1.6252285191956124
8745,Bread,2017-03-25 10:36:37,Morning,Weekend,3.430712979890311
8746,Bread,2017-03-25 10:42:46,Morning,Weekend,3.430712979890311
8747,Coffee,2017-03-25 10:43:52,Morning,Weekend,5.0
8748,Spanish Brunch,2017-03-25 10:58:08,Morning,Weekend,1.1250457038391224
8748,Coffee,2017-03-25 10:58:08,Morning,Weekend,5.0
8749,Coffee,2017-03-25 11:00:25,Morning,Weekend,5.0
8749,Juice,2017-03-25 11:00:25,Morning,Weekend,1.2691042047531993
8749,Jammie Dodgers,2017-03-25 11:00:25,Morning,Weekend,1.0906764168190128
8749,Cookies,2017-03-25 11:00:25,Morning,Weekend,1.3941499085923217
8750,Muffin,2017-03-25 11:02:14,Morning,Weekend,1.269835466179159
8750,Pastry,2017-03-25 11:02:14,Morning,Weekend,1.6252285191956124
8750,Bread,2017-03-25 11:02:14,Morning,Weekend,3.430712979890311
8751,Coffee,2017-03-25 11:02:52,Morning,Weekend,5.0
8752,Coffee,2017-03-25 11:04:26,Morning,Weekend,5.0
8752,Juice,2017-03-25 11:04:26,Morning,Weekend,1.2691042047531993
8752,Pastry,2017-03-25 11:04:26,Morning,Weekend,1.6252285191956124
8753,Hot chocolate,2017-03-25 11:05:39,Morning,Weekend,1.4307129798903109
8753,Coffee,2017-03-25 11:05:39,Morning,Weekend,5.0
8753,Bread,2017-03-25 11:05:39,Morning,Weekend,3.430712979890311
8753,Scandinavian,2017-03-25 11:05:39,Morning,Weekend,1.2018281535648994
8753,Cookies,2017-03-25 11:05:39,Morning,Weekend,1.3941499085923217
8754,Tiffin,2017-03-25 11:06:56,Morning,Weekend,1.106032906764168
8754,Coffee,2017-03-25 11:06:56,Morning,Weekend,5.0
8754,Bread,2017-03-25 11:06:56,Morning,Weekend,3.430712979890311
8755,Coffee,2017-03-25 11:11:17,Morning,Weekend,5.0
8755,Coffee,2017-03-25 11:11:17,Morning,Weekend,5.0
8755,Pastry,2017-03-25 11:11:17,Morning,Weekend,1.6252285191956124
8756,Coffee,2017-03-25 11:13:02,Morning,Weekend,5.0
8756,Bread,2017-03-25 11:13:02,Morning,Weekend,3.430712979890311
8756,Cake,2017-03-25 11:13:02,Morning,Weekend,1.7488117001828154
8757,Farm House,2017-03-25 11:21:36,Morning,Weekend,1.272760511882998
8757,Coffee granules ,2017-03-25 11:21:36,Morning,Weekend,1.0043875685557586
8758,Coffee,2017-03-25 11:35:41,Morning,Weekend,5.0
8758,Bread,2017-03-25 11:35:41,Morning,Weekend,3.430712979890311
8758,Muffin,2017-03-25 11:35:41,Morning,Weekend,1.269835466179159
8759,Bread,2017-03-25 11:36:46,Morning,Weekend,3.430712979890311
8760,Coffee,2017-03-25 11:41:48,Morning,Weekend,5.0
8760,Muffin,2017-03-25 11:41:48,Morning,Weekend,1.269835466179159
8760,Cake,2017-03-25 11:41:48,Morning,Weekend,1.7488117001828154
8760,Pastry,2017-03-25 11:41:48,Morning,Weekend,1.6252285191956124
8760,Spanish Brunch,2017-03-25 11:41:48,Morning,Weekend,1.1250457038391224
8760,Smoothies,2017-03-25 11:41:48,Morning,Weekend,1.0555758683729433
8761,Duck egg,2017-03-25 11:44:00,Morning,Weekend,1.0080438756855576
8761,Spanish Brunch,2017-03-25 11:44:00,Morning,Weekend,1.1250457038391224
8761,Coffee,2017-03-25 11:44:00,Morning,Weekend,5.0
8762,Scandinavian,2017-03-25 11:50:59,Morning,Weekend,1.2018281535648994
8763,Cookies,2017-03-25 11:51:41,Morning,Weekend,1.3941499085923217
8763,Muffin,2017-03-25 11:51:41,Morning,Weekend,1.269835466179159
8763,Pastry,2017-03-25 11:51:41,Morning,Weekend,1.6252285191956124
8764,Muffin,2017-03-25 11:53:37,Morning,Weekend,1.269835466179159
8764,Juice,2017-03-25 11:53:37,Morning,Weekend,1.2691042047531993
8764,Smoothies,2017-03-25 11:53:37,Morning,Weekend,1.0555758683729433
8765,Bread,2017-03-25 11:58:40,Morning,Weekend,3.430712979890311
8765,Cake,2017-03-25 11:58:40,Morning,Weekend,1.7488117001828154
8766,Coffee,2017-03-25 11:59:20,Morning,Weekend,5.0
8767,Cookies,2017-03-25 12:00:59,Afternoon,Weekend,1.3941499085923217
8768,Scandinavian,2017-03-25 12:02:06,Afternoon,Weekend,1.2018281535648994
8768,Eggs,2017-03-25 12:02:06,Afternoon,Weekend,1.019744058500914
8769,Bread,2017-03-25 12:05:56,Afternoon,Weekend,3.430712979890311
8770,The Nomad,2017-03-25 12:16:23,Afternoon,Weekend,1.0416819012797074
8771,Cake,2017-03-25 12:19:15,Afternoon,Weekend,1.7488117001828154
8771,Scandinavian,2017-03-25 12:19:15,Afternoon,Weekend,1.2018281535648994
8771,Coffee,2017-03-25 12:19:15,Afternoon,Weekend,5.0
8771,Coffee,2017-03-25 12:19:15,Afternoon,Weekend,5.0
8772,Bread,2017-03-25 12:24:30,Afternoon,Weekend,3.430712979890311
8772,Cake,2017-03-25 12:24:30,Afternoon,Weekend,1.7488117001828154
8772,Juice,2017-03-25 12:24:30,Afternoon,Weekend,1.2691042047531993
8773,Muffin,2017-03-25 12:29:04,Afternoon,Weekend,1.269835466179159
8774,Coffee,2017-03-25 12:31:06,Afternoon,Weekend,5.0
8774,Sandwich,2017-03-25 12:31:06,Afternoon,Weekend,1.563071297989031
8775,Bread,2017-03-25 12:36:15,Afternoon,Weekend,3.430712979890311
8776,Coffee,2017-03-25 12:38:34,Afternoon,Weekend,5.0
8776,Salad,2017-03-25 12:38:34,Afternoon,Weekend,1.0716636197440585
8777,Juice,2017-03-25 12:47:16,Afternoon,Weekend,1.2691042047531993
8778,Tea,2017-03-25 12:48:55,Afternoon,Weekend,2.0486288848263254
8779,Bread,2017-03-25 12:49:53,Afternoon,Weekend,3.430712979890311
8780,Coffee,2017-03-25 12:50:57,Afternoon,Weekend,5.0
8780,Coffee,2017-03-25 12:50:57,Afternoon,Weekend,5.0
8781,Spanish Brunch,2017-03-25 12:52:53,Afternoon,Weekend,1.1250457038391224
8781,Tea,2017-03-25 12:52:53,Afternoon,Weekend,2.0486288848263254
8781,Juice,2017-03-25 12:52:53,Afternoon,Weekend,1.2691042047531993
8781,Coffee,2017-03-25 12:52:53,Afternoon,Weekend,5.0
8782,Truffles,2017-03-25 12:57:42,Afternoon,Weekend,1.1404021937842779
8782,Mineral water,2017-03-25 12:57:42,Afternoon,Weekend,1.0987202925045705
8782,Soup,2017-03-25 12:57:42,Afternoon,Weekend,1.2493601462522852
8783,Coke,2017-03-25 13:07:20,Afternoon,Weekend,1.1345521023765996
8784,Salad,2017-03-25 13:08:08,Afternoon,Weekend,1.0716636197440585
8784,Soup,2017-03-25 13:08:08,Afternoon,Weekend,1.2493601462522852
8784,Smoothies,2017-03-25 13:08:08,Afternoon,Weekend,1.0555758683729433
8785,Coffee,2017-03-25 13:11:01,Afternoon,Weekend,5.0
8785,Coffee,2017-03-25 13:11:01,Afternoon,Weekend,5.0
8785,Soup,2017-03-25 13:11:01,Afternoon,Weekend,1.2493601462522852
8785,Spanish Brunch,2017-03-25 13:11:01,Afternoon,Weekend,1.1250457038391224
8786,Coffee,2017-03-25 13:12:07,Afternoon,Weekend,5.0
8786,Bread,2017-03-25 13:12:07,Afternoon,Weekend,3.430712979890311
8786,Cake,2017-03-25 13:12:07,Afternoon,Weekend,1.7488117001828154
8787,Mineral water,2017-03-25 13:13:19,Afternoon,Weekend,1.0987202925045705
8788,Coffee,2017-03-25 13:19:43,Afternoon,Weekend,5.0
8788,Bread,2017-03-25 13:19:43,Afternoon,Weekend,3.430712979890311
8789,Bread,2017-03-25 13:27:38,Afternoon,Weekend,3.430712979890311
8790,Coffee,2017-03-25 13:35:27,Afternoon,Weekend,5.0
8790,Pastry,2017-03-25 13:35:27,Afternoon,Weekend,1.6252285191956124
8791,Hot chocolate,2017-03-25 13:38:53,Afternoon,Weekend,1.4307129798903109
8791,Smoothies,2017-03-25 13:38:53,Afternoon,Weekend,1.0555758683729433
8791,Spanish Brunch,2017-03-25 13:38:53,Afternoon,Weekend,1.1250457038391224
8792,Coffee,2017-03-25 13:43:16,Afternoon,Weekend,5.0
8792,Bread,2017-03-25 13:43:16,Afternoon,Weekend,3.430712979890311
8792,Truffles,2017-03-25 13:43:16,Afternoon,Weekend,1.1404021937842779
8792,Spanish Brunch,2017-03-25 13:43:16,Afternoon,Weekend,1.1250457038391224
8792,Sandwich,2017-03-25 13:43:16,Afternoon,Weekend,1.563071297989031
8792,Sandwich,2017-03-25 13:43:16,Afternoon,Weekend,1.563071297989031
8792,Jammie Dodgers,2017-03-25 13:43:16,Afternoon,Weekend,1.0906764168190128
8792,Cake,2017-03-25 13:43:16,Afternoon,Weekend,1.7488117001828154
8793,Coke,2017-03-25 13:44:16,Afternoon,Weekend,1.1345521023765996
8793,Coffee,2017-03-25 13:44:16,Afternoon,Weekend,5.0
8793,Coffee,2017-03-25 13:44:16,Afternoon,Weekend,5.0
8793,Hot chocolate,2017-03-25 13:44:16,Afternoon,Weekend,1.4307129798903109
8794,Cake,2017-03-25 13:49:26,Afternoon,Weekend,1.7488117001828154
8795,Spanish Brunch,2017-03-25 13:56:28,Afternoon,Weekend,1.1250457038391224
8795,Coffee,2017-03-25 13:56:28,Afternoon,Weekend,5.0
8796,Bread,2017-03-25 14:01:59,Afternoon,Weekend,3.430712979890311
8797,Coffee,2017-03-25 14:07:23,Afternoon,Weekend,5.0
8798,Tea,2017-03-25 14:20:21,Afternoon,Weekend,2.0486288848263254
8798,Coke,2017-03-25 14:20:21,Afternoon,Weekend,1.1345521023765996
8798,Cake,2017-03-25 14:20:21,Afternoon,Weekend,1.7488117001828154
8799,Bread,2017-03-25 14:21:15,Afternoon,Weekend,3.430712979890311
8799,Tea,2017-03-25 14:21:15,Afternoon,Weekend,2.0486288848263254
8800,Coffee,2017-03-25 14:23:15,Afternoon,Weekend,5.0
8800,Bread,2017-03-25 14:23:15,Afternoon,Weekend,3.430712979890311
8800,Cake,2017-03-25 14:23:15,Afternoon,Weekend,1.7488117001828154
8801,Bread,2017-03-25 14:24:06,Afternoon,Weekend,3.430712979890311
8802,Coffee,2017-03-25 14:28:00,Afternoon,Weekend,5.0
8802,Salad,2017-03-25 14:28:00,Afternoon,Weekend,1.0716636197440585
8802,Extra Salami or Feta,2017-03-25 14:28:00,Afternoon,Weekend,1.027056672760512
8803,Coffee,2017-03-25 14:29:13,Afternoon,Weekend,5.0
8803,Coffee,2017-03-25 14:29:13,Afternoon,Weekend,5.0
8803,Sandwich,2017-03-25 14:29:13,Afternoon,Weekend,1.563071297989031
8803,Sandwich,2017-03-25 14:29:13,Afternoon,Weekend,1.563071297989031
8804,Sandwich,2017-03-25 14:30:11,Afternoon,Weekend,1.563071297989031
8805,Hot chocolate,2017-03-25 14:31:33,Afternoon,Weekend,1.4307129798903109
8805,Coffee,2017-03-25 14:31:33,Afternoon,Weekend,5.0
8805,Muffin,2017-03-25 14:31:33,Afternoon,Weekend,1.269835466179159
8806,Bread,2017-03-25 14:33:20,Afternoon,Weekend,3.430712979890311
8807,Coffee,2017-03-25 14:41:56,Afternoon,Weekend,5.0
8807,Salad,2017-03-25 14:41:56,Afternoon,Weekend,1.0716636197440585
8808,Coffee,2017-03-25 14:43:32,Afternoon,Weekend,5.0
8808,Salad,2017-03-25 14:43:32,Afternoon,Weekend,1.0716636197440585
8809,Sandwich,2017-03-25 14:59:58,Afternoon,Weekend,1.563071297989031
8809,Bread,2017-03-25 14:59:58,Afternoon,Weekend,3.430712979890311
8809,Coffee,2017-03-25 14:59:58,Afternoon,Weekend,5.0
8810,Hot chocolate,2017-03-25 15:22:29,Afternoon,Weekend,1.4307129798903109
8810,Cake,2017-03-25 15:22:29,Afternoon,Weekend,1.7488117001828154
8811,Coffee,2017-03-25 15:25:11,Afternoon,Weekend,5.0
8811,Smoothies,2017-03-25 15:25:11,Afternoon,Weekend,1.0555758683729433
8811,Cake,2017-03-25 15:25:11,Afternoon,Weekend,1.7488117001828154
8811,Bread,2017-03-25 15:25:11,Afternoon,Weekend,3.430712979890311
8812,Bread,2017-03-25 15:25:34,Afternoon,Weekend,3.430712979890311
8813,Cake,2017-03-25 15:31:29,Afternoon,Weekend,1.7488117001828154
8813,Half slice Monster ,2017-03-25 15:31:29,Afternoon,Weekend,1.0036563071297988
8814,Coffee,2017-03-25 15:35:21,Afternoon,Weekend,5.0
8814,Juice,2017-03-25 15:35:21,Afternoon,Weekend,1.2691042047531993
8814,Juice,2017-03-25 15:35:21,Afternoon,Weekend,1.2691042047531993
8814,Spanish Brunch,2017-03-25 15:35:21,Afternoon,Weekend,1.1250457038391224
8814,Chicken Stew,2017-03-25 15:35:21,Afternoon,Weekend,1.0892138939670932
8814,The Nomad,2017-03-25 15:35:21,Afternoon,Weekend,1.0416819012797074
8814,Coke,2017-03-25 15:35:21,Afternoon,Weekend,1.1345521023765996
8815,Tea,2017-03-25 15:36:40,Afternoon,Weekend,2.0486288848263254
8816,Coffee,2017-03-25 15:40:32,Afternoon,Weekend,5.0
8816,Cake,2017-03-25 15:40:32,Afternoon,Weekend,1.7488117001828154
8817,Coffee,2017-03-25 15:48:42,Afternoon,Weekend,5.0
8817,Coffee,2017-03-25 15:48:42,Afternoon,Weekend,5.0
8817,Tea,2017-03-25 15:48:42,Afternoon,Weekend,2.0486288848263254
8818,Truffles,2017-03-25 15:50:43,Afternoon,Weekend,1.1404021937842779
8819,Coffee,2017-03-25 16:11:33,Afternoon,Weekend,5.0
8819,Coffee,2017-03-25 16:11:33,Afternoon,Weekend,5.0
8819,Cake,2017-03-25 16:11:33,Afternoon,Weekend,1.7488117001828154
8819,Muffin,2017-03-25 16:11:33,Afternoon,Weekend,1.269835466179159
8820,Bread,2017-03-25 16:13:16,Afternoon,Weekend,3.430712979890311
8821,Bread,2017-03-25 16:17:18,Afternoon,Weekend,3.430712979890311
8822,Bread,2017-03-25 16:31:03,Afternoon,Weekend,3.430712979890311
8822,Cookies,2017-03-25 16:31:03,Afternoon,Weekend,1.3941499085923217
8822,Jammie Dodgers,2017-03-25 16:31:03,Afternoon,Weekend,1.0906764168190128
8823,Mineral water,2017-03-25 16:53:58,Afternoon,Weekend,1.0987202925045705
8824,Hot chocolate,2017-03-25 16:56:55,Afternoon,Weekend,1.4307129798903109
8824,Tea,2017-03-25 16:56:55,Afternoon,Weekend,2.0486288848263254
8824,Truffles,2017-03-25 16:56:55,Afternoon,Weekend,1.1404021937842779
8824,Cake,2017-03-25 16:56:55,Afternoon,Weekend,1.7488117001828154
8824,Muffin,2017-03-25 16:56:55,Afternoon,Weekend,1.269835466179159
8825,Bread,2017-03-25 17:09:03,Evening,Weekend,3.430712979890311
8825,Coffee,2017-03-25 17:09:03,Evening,Weekend,5.0
8825,Juice,2017-03-25 17:09:03,Evening,Weekend,1.2691042047531993
8825,Cake,2017-03-25 17:09:03,Evening,Weekend,1.7488117001828154
8826,Mortimer,2017-03-25 17:15:48,Evening,Weekend,1.0029250457038392
8826,Coffee granules ,2017-03-25 17:15:48,Evening,Weekend,1.0043875685557586
8827,Medialuna,2017-03-26 09:08:01,Morning,Weekend,1.449725776965265
8827,Bread,2017-03-26 09:08:01,Morning,Weekend,3.430712979890311
8828,Bread,2017-03-26 09:13:45,Morning,Weekend,3.430712979890311
8828,Jam,2017-03-26 09:13:45,Morning,Weekend,1.1082266910420475
8829,Coffee,2017-03-26 09:17:30,Morning,Weekend,5.0
8829,Medialuna,2017-03-26 09:17:30,Morning,Weekend,1.449725776965265
8830,Coffee,2017-03-26 09:23:11,Morning,Weekend,5.0
8830,Medialuna,2017-03-26 09:23:11,Morning,Weekend,1.449725776965265
8831,Medialuna,2017-03-26 09:23:38,Morning,Weekend,1.449725776965265
8831,Coffee,2017-03-26 09:23:38,Morning,Weekend,5.0
8832,Pastry,2017-03-26 09:30:22,Morning,Weekend,1.6252285191956124
8833,Medialuna,2017-03-26 09:39:45,Morning,Weekend,1.449725776965265
8833,Coffee,2017-03-26 09:39:45,Morning,Weekend,5.0
8834,Coffee,2017-03-26 09:46:10,Morning,Weekend,5.0
8834,Sandwich,2017-03-26 09:46:10,Morning,Weekend,1.563071297989031
8834,Sandwich,2017-03-26 09:46:10,Morning,Weekend,1.563071297989031
8834,Medialuna,2017-03-26 09:46:10,Morning,Weekend,1.449725776965265
8835,Medialuna,2017-03-26 10:13:07,Morning,Weekend,1.449725776965265
8835,Bread,2017-03-26 10:13:07,Morning,Weekend,3.430712979890311
8835,Cake,2017-03-26 10:13:07,Morning,Weekend,1.7488117001828154
8835,Muffin,2017-03-26 10:13:07,Morning,Weekend,1.269835466179159
8835,Granola,2017-03-26 10:13:07,Morning,Weekend,1.019744058500914
8835,Sandwich,2017-03-26 10:13:07,Morning,Weekend,1.563071297989031
8835,Coffee,2017-03-26 10:13:07,Morning,Weekend,5.0
8835,Hot chocolate,2017-03-26 10:13:07,Morning,Weekend,1.4307129798903109
8835,Tea,2017-03-26 10:13:07,Morning,Weekend,2.0486288848263254
8836,Muffin,2017-03-26 10:16:47,Morning,Weekend,1.269835466179159
8837,Jam,2017-03-26 10:38:51,Morning,Weekend,1.1082266910420475
8837,Bread,2017-03-26 10:38:51,Morning,Weekend,3.430712979890311
8838,Coffee,2017-03-26 10:42:26,Morning,Weekend,5.0
8839,Bread,2017-03-26 10:58:09,Morning,Weekend,3.430712979890311
8839,Cake,2017-03-26 10:58:09,Morning,Weekend,1.7488117001828154
8839,Spanish Brunch,2017-03-26 10:58:09,Morning,Weekend,1.1250457038391224
8840,Spanish Brunch,2017-03-26 11:01:00,Morning,Weekend,1.1250457038391224
8840,Juice,2017-03-26 11:01:00,Morning,Weekend,1.2691042047531993
8840,Coffee,2017-03-26 11:01:00,Morning,Weekend,5.0
8841,Bread,2017-03-26 11:05:58,Morning,Weekend,3.430712979890311
8842,Bread,2017-03-26 11:06:47,Morning,Weekend,3.430712979890311
8842,Bread,2017-03-26 11:06:47,Morning,Weekend,3.430712979890311
8843,Pastry,2017-03-26 11:09:44,Morning,Weekend,1.6252285191956124
8843,Pastry,2017-03-26 11:09:44,Morning,Weekend,1.6252285191956124
8844,Coffee,2017-03-26 11:16:59,Morning,Weekend,5.0
8845,Coffee,2017-03-26 11:29:00,Morning,Weekend,5.0
8845,Bread,2017-03-26 11:29:00,Morning,Weekend,3.430712979890311
8845,Coffee,2017-03-26 11:29:00,Morning,Weekend,5.0
8845,Pastry,2017-03-26 11:29:00,Morning,Weekend,1.6252285191956124
